Orthologue Group ID	ProteinID
OG0000000	QA96-1749_k25_TRINITY_DN5511_c0_g1_i8
OG0000000	QA96-1749_k25_TRINITY_DN5511_c1_g1_i2
OG0000000	QA96-1749_k25_TRINITY_DN5511_c1_g1_i4
OG0000000	QA96-1749_k31_TRINITY_DN11016_c0_g2_i5
OG0000000	QA96-1749_k31_TRINITY_DN17263_c1_g1_i1
OG0000000	QA96-1749_k31_TRINITY_DN17263_c1_g1_i2
OG0000000	QA96-1749_k31_TRINITY_DN1781_c0_g1_i4
OG0000000	QA96-1749_k31_TRINITY_DN19650_c0_g1_i1
OG0000000	QA96-1749_k31_TRINITY_DN19650_c0_g2_i3
OG0000000	QA96-1749_k31_TRINITY_DN22257_c0_g1_i2
OG0000000	QA96-1749_k31_TRINITY_DN22257_c0_g1_i4
OG0000000	QA96-1749_k31_TRINITY_DN22257_c0_g1_i5
OG0000000	QA96-1749_k31_TRINITY_DN6931_c1_g1_i6
OG0000000	QBYN04-26041_k25_TRINITY_DN7325_c0_g1_i2
OG0000000	QC02-402_k25_TRINITY_DN3285_c0_g1_i10
OG0000000	QC02-402_k31_TRINITY_DN12246_c0_g1_i7
OG0000000	QC02-402_k31_TRINITY_DN12563_c1_g1_i1
OG0000000	QC02-402_k31_TRINITY_DN20740_c0_g1_i4
OG0000000	QC02-402_k31_TRINITY_DN20740_c0_g1_i5
OG0000000	QC02-402_k31_TRINITY_DN20740_c0_g1_i7
OG0000000	QC02-402_k31_TRINITY_DN20740_c0_g1_i8
OG0000000	QC02-402_k31_TRINITY_DN25197_c0_g1_i4
OG0000000	QC02-402_k31_TRINITY_DN5558_c3_g1_i2
OG0000000	QN05-1460_k25_TRINITY_DN29096_c0_g1_i1
OG0000000	QN05-1460_k31_TRINITY_DN10086_c0_g1_i5
OG0000000	QN05-1460_k31_TRINITY_DN10086_c0_g2_i1
OG0000000	QN05-1460_k31_TRINITY_DN1071_c0_g1_i8
OG0000000	QN05-1460_k31_TRINITY_DN19896_c0_g3_i2
OG0000000	QN05-1460_k31_TRINITY_DN19896_c0_g3_i4
OG0000000	QN05-1460_k31_TRINITY_DN7717_c0_g1_i1
OG0000000	QN05-1509_k25_TRINITY_DN15440_c0_g1_i1
OG0000000	QN05-1509_k25_TRINITY_DN15440_c0_g2_i2
OG0000000	QN05-1509_k25_TRINITY_DN6169_c0_g2_i2
OG0000000	QN05-1509_k25_TRINITY_DN7892_c0_g1_i8
OG0000000	QN05-1509_k25_TRINITY_DN9345_c0_g2_i1
OG0000000	QN05-1509_k31_TRINITY_DN15308_c1_g1_i1
OG0000000	QN05-1509_k31_TRINITY_DN20668_c0_g1_i3
OG0000000	QN05-1509_k31_TRINITY_DN20668_c0_g1_i8
OG0000000	QN05-1509_k31_TRINITY_DN23396_c0_g1_i4
OG0000000	QN05-1509_k31_TRINITY_DN8657_c1_g1_i2
OG0000000	QN05-1509_k31_TRINITY_DN8657_c1_g1_i3
OG0000000	QN05-1743_k25_TRINITY_DN877_c1_g1_i13
OG0000000	QN05-1743_k25_TRINITY_DN877_c1_g1_i14
OG0000000	QN05-1743_k31_TRINITY_DN1706_c0_g1_i13
OG0000000	QN05-1743_k31_TRINITY_DN1706_c0_g1_i15
OG0000000	QN05-1743_k31_TRINITY_DN1706_c0_g1_i2
OG0000000	QN05-1743_k31_TRINITY_DN3014_c0_g1_i1
OG0000000	QN05-1743_k31_TRINITY_DN7652_c1_g1_i1
OG0000000	QN05-1743_k31_TRINITY_DN7652_c1_g1_i3
OG0000000	QN05-803_k31_TRINITY_DN23417_c0_g1_i1
OG0000000	QN05-803_k31_TRINITY_DN7242_c0_g1_i5
OG0000000	QS99-2014_k25_TRINITY_DN20603_c0_g1_i2
OG0000000	QS99-2014_k25_TRINITY_DN437_c2_g1_i4
OG0000000	QS99-2014_k25_TRINITY_DN7288_c0_g1_i12
OG0000000	QS99-2014_k25_TRINITY_DN7288_c0_g1_i2
OG0000000	QS99-2014_k31_TRINITY_DN12588_c0_g1_i1
OG0000000	QS99-2014_k31_TRINITY_DN19541_c0_g1_i2
OG0000000	QS99-2014_k31_TRINITY_DN7073_c0_g2_i1
OG0000000	QS99-2014_k31_TRINITY_DN7073_c0_g2_i2
OG0000000	QS99-2014_k31_TRINITY_DN7073_c0_g2_i6
OG0000000	QS99-2014_k31_TRINITY_DN7073_c0_g2_i8
OG0000000	RB72454_k25_TRINITY_DN12073_c1_g1_i1
OG0000000	RB72454_k25_TRINITY_DN4868_c1_g1_i6
OG0000000	RB72454_k25_TRINITY_DN8783_c1_g1_i1
OG0000000	RB72454_k25_TRINITY_DN8783_c1_g1_i2
OG0000000	RB72454_k25_TRINITY_DN8783_c1_g1_i3
OG0000000	RB72454_k25_TRINITY_DN8783_c1_g1_i4
OG0000000	RB72454_k25_TRINITY_DN9431_c1_g1_i7
OG0000000	RB72454_k25_TRINITY_DN9808_c0_g1_i1
OG0000000	RB72454_k25_TRINITY_DN9808_c0_g1_i4
OG0000000	RB72454_k25_TRINITY_DN9808_c0_g1_i5
OG0000000	RB72454_k31_TRINITY_DN10177_c0_g3_i4
OG0000000	RB72454_k31_TRINITY_DN10177_c0_g3_i5
OG0000000	RB72454_k31_TRINITY_DN7443_c0_g1_i2
OG0000000	RB72454_k31_TRINITY_DN7443_c0_g1_i4
OG0000000	RB72454_k31_TRINITY_DN7443_c0_g1_i5
OG0000000	RB72454_k31_TRINITY_DN7443_c0_g2_i3
OG0000000	RB855156_k25_TRINITY_DN12778_c0_g2_i4
OG0000000	RB855156_k25_TRINITY_DN12778_c2_g1_i1
OG0000000	RB855156_k25_TRINITY_DN4612_c0_g1_i1
OG0000000	RB855156_k25_TRINITY_DN4612_c0_g1_i9
OG0000000	RB855156_k25_TRINITY_DN7356_c0_g1_i2
OG0000000	RB855156_k31_TRINITY_DN11315_c0_g2_i14
OG0000000	RB855156_k31_TRINITY_DN11315_c0_g2_i16
OG0000000	RB855156_k31_TRINITY_DN11315_c0_g2_i2
OG0000000	RB855156_k31_TRINITY_DN13339_c0_g1_i1
OG0000000	RB855156_k31_TRINITY_DN13339_c0_g1_i3
OG0000000	RB855156_k31_TRINITY_DN31330_c2_g1_i4
OG0000000	RB855156_k31_TRINITY_DN31330_c2_g1_i5
OG0000000	RB855156_k31_TRINITY_DN35696_c0_g1_i5
OG0000000	RB855156_k31_TRINITY_DN4557_c1_g1_i5
OG0000000	ROC20_k25_TRINITY_DN128380_c0_g2_i1
OG0000000	ROC20_k25_TRINITY_DN1542_c0_g1_i5
OG0000000	ROC20_k25_TRINITY_DN26424_c1_g1_i4
OG0000000	ROC20_k25_TRINITY_DN2766_c0_g1_i13
OG0000000	ROC20_k25_TRINITY_DN2766_c0_g1_i14
OG0000000	ROC20_k25_TRINITY_DN2766_c0_g1_i18
OG0000000	ROC20_k25_TRINITY_DN35701_c0_g1_i2
OG0000000	ROC20_k25_TRINITY_DN39429_c0_g1_i5
OG0000000	ROC20_k25_TRINITY_DN58247_c0_g1_i2
OG0000000	ROC20_k25_TRINITY_DN58247_c0_g1_i4
OG0000000	ROC20_k25_TRINITY_DN59909_c1_g2_i1
OG0000000	ROC20_k25_TRINITY_DN71174_c0_g1_i4
OG0000000	ROC20_k25_TRINITY_DN71174_c0_g1_i5
OG0000000	ROC20_k25_TRINITY_DN71174_c1_g1_i3
OG0000000	ROC20_k25_TRINITY_DN71174_c1_g1_i7
OG0000000	ROC20_k25_TRINITY_DN88769_c0_g1_i2
OG0000000	ROC20_k25_TRINITY_DN88769_c0_g1_i3
OG0000000	ROC20_k25_TRINITY_DN88769_c0_g1_i4
OG0000000	ROC20_k25_TRINITY_DN97098_c2_g1_i1
OG0000000	ROC20_k31_TRINITY_DN10474_c0_g1_i4
OG0000000	ROC20_k31_TRINITY_DN10474_c0_g1_i6
OG0000000	ROC20_k31_TRINITY_DN10474_c0_g1_i7
OG0000000	ROC20_k31_TRINITY_DN107371_c0_g1_i8
OG0000000	ROC20_k31_TRINITY_DN110663_c0_g2_i2
OG0000000	ROC20_k31_TRINITY_DN111826_c0_g1_i6
OG0000000	ROC20_k31_TRINITY_DN125919_c0_g1_i3
OG0000000	ROC20_k31_TRINITY_DN14039_c0_g1_i3
OG0000000	ROC20_k31_TRINITY_DN14039_c0_g1_i7
OG0000000	ROC20_k31_TRINITY_DN153374_c1_g2_i1
OG0000000	ROC20_k31_TRINITY_DN153374_c1_g2_i2
OG0000000	ROC20_k31_TRINITY_DN15882_c0_g1_i2
OG0000000	ROC20_k31_TRINITY_DN15882_c2_g1_i1
OG0000000	ROC20_k31_TRINITY_DN25582_c1_g1_i7
OG0000000	ROC20_k31_TRINITY_DN26246_c0_g1_i1
OG0000000	ROC20_k31_TRINITY_DN26246_c0_g1_i10
OG0000000	ROC20_k31_TRINITY_DN26246_c0_g1_i11
OG0000000	ROC20_k31_TRINITY_DN26246_c1_g1_i4
OG0000000	ROC20_k31_TRINITY_DN26246_c1_g2_i4
OG0000000	ROC20_k31_TRINITY_DN26246_c1_g2_i5
OG0000000	ROC20_k31_TRINITY_DN33522_c0_g1_i3
OG0000000	ROC20_k31_TRINITY_DN33522_c0_g1_i4
OG0000000	ROC20_k31_TRINITY_DN33522_c1_g1_i2
OG0000000	ROC20_k31_TRINITY_DN33522_c1_g1_i5
OG0000000	ROC20_k31_TRINITY_DN33982_c0_g1_i3
OG0000000	ROC20_k31_TRINITY_DN33982_c0_g1_i7
OG0000000	ROC20_k31_TRINITY_DN34180_c0_g1_i1
OG0000000	ROC20_k31_TRINITY_DN34180_c0_g1_i2
OG0000000	ROC20_k31_TRINITY_DN41576_c1_g1_i1
OG0000000	ROC20_k31_TRINITY_DN41576_c1_g1_i10
OG0000000	ROC20_k31_TRINITY_DN41576_c1_g1_i11
OG0000000	ROC20_k31_TRINITY_DN42558_c0_g1_i3
OG0000000	ROC20_k31_TRINITY_DN42558_c1_g1_i1
OG0000000	ROC20_k31_TRINITY_DN43048_c1_g1_i1
OG0000000	ROC20_k31_TRINITY_DN43663_c1_g1_i1
OG0000000	ROC20_k31_TRINITY_DN5265_c0_g1_i3
OG0000000	ROC20_k31_TRINITY_DN53040_c1_g1_i1
OG0000000	ROC20_k31_TRINITY_DN58287_c0_g1_i2
OG0000000	ROC20_k31_TRINITY_DN58287_c0_g1_i3
OG0000000	ROC20_k31_TRINITY_DN58287_c0_g1_i5
OG0000000	ROC20_k31_TRINITY_DN58287_c0_g1_i7
OG0000000	ROC20_k31_TRINITY_DN58287_c1_g1_i5
OG0000000	ROC20_k31_TRINITY_DN58287_c1_g1_i6
OG0000000	ROC20_k31_TRINITY_DN59892_c0_g1_i4
OG0000000	ROC20_k31_TRINITY_DN67630_c0_g1_i4
OG0000000	ROC20_k31_TRINITY_DN71140_c1_g1_i2
OG0000000	ROC20_k31_TRINITY_DN71140_c1_g1_i4
OG0000000	ROC20_k31_TRINITY_DN76282_c0_g2_i2
OG0000000	ROC20_k31_TRINITY_DN84187_c0_g1_i3
OG0000000	ROC20_k31_TRINITY_DN84187_c0_g1_i4
OG0000000	ROC20_k31_TRINITY_DN84187_c1_g1_i1
OG0000000	ROC22_k25_TRINITY_DN132939_c0_g1_i1
OG0000000	ROC22_k25_TRINITY_DN132939_c1_g1_i1
OG0000000	ROC22_k25_TRINITY_DN144634_c1_g1_i1
OG0000000	ROC22_k25_TRINITY_DN14651_c0_g1_i1
OG0000000	ROC22_k25_TRINITY_DN14651_c0_g1_i3
OG0000000	ROC22_k25_TRINITY_DN14651_c0_g1_i4
OG0000000	ROC22_k25_TRINITY_DN14651_c0_g1_i8
OG0000000	ROC22_k25_TRINITY_DN14651_c0_g1_i9
OG0000000	ROC22_k25_TRINITY_DN149328_c0_g1_i1
OG0000000	ROC22_k25_TRINITY_DN163176_c1_g1_i1
OG0000000	ROC22_k25_TRINITY_DN213717_c1_g1_i1
OG0000000	ROC22_k25_TRINITY_DN28872_c1_g1_i2
OG0000000	ROC22_k25_TRINITY_DN28872_c1_g1_i4
OG0000000	ROC22_k25_TRINITY_DN30394_c0_g1_i7
OG0000000	ROC22_k25_TRINITY_DN35714_c1_g1_i1
OG0000000	ROC22_k25_TRINITY_DN38147_c0_g1_i2
OG0000000	ROC22_k25_TRINITY_DN51325_c0_g1_i3
OG0000000	ROC22_k25_TRINITY_DN596_c1_g2_i2
OG0000000	ROC22_k25_TRINITY_DN6362_c0_g1_i1
OG0000000	ROC22_k25_TRINITY_DN6362_c0_g1_i2
OG0000000	ROC22_k25_TRINITY_DN6362_c0_g1_i6
OG0000000	ROC22_k25_TRINITY_DN6362_c0_g1_i7
OG0000000	ROC22_k25_TRINITY_DN6362_c0_g1_i9
OG0000000	ROC22_k25_TRINITY_DN73281_c0_g2_i1
OG0000000	ROC22_k25_TRINITY_DN73281_c0_g2_i2
OG0000000	ROC22_k25_TRINITY_DN9426_c0_g1_i4
OG0000000	ROC22_k31_TRINITY_DN113030_c5_g1_i1
OG0000000	ROC22_k31_TRINITY_DN123523_c0_g1_i1
OG0000000	ROC22_k31_TRINITY_DN154065_c0_g2_i2
OG0000000	ROC22_k31_TRINITY_DN154065_c0_g2_i5
OG0000000	ROC22_k31_TRINITY_DN162554_c0_g1_i2
OG0000000	ROC22_k31_TRINITY_DN20178_c0_g1_i12
OG0000000	ROC22_k31_TRINITY_DN34080_c0_g1_i4
OG0000000	ROC22_k31_TRINITY_DN34080_c0_g1_i5
OG0000000	ROC22_k31_TRINITY_DN34080_c0_g1_i6
OG0000000	ROC22_k31_TRINITY_DN34184_c0_g1_i2
OG0000000	ROC22_k31_TRINITY_DN35457_c1_g1_i1
OG0000000	ROC22_k31_TRINITY_DN35457_c3_g2_i3
OG0000000	ROC22_k31_TRINITY_DN48740_c1_g1_i12
OG0000000	ROC22_k31_TRINITY_DN48740_c1_g1_i4
OG0000000	ROC22_k31_TRINITY_DN48740_c1_g1_i5
OG0000000	ROC22_k31_TRINITY_DN48740_c1_g1_i7
OG0000000	ROC22_k31_TRINITY_DN48740_c1_g1_i8
OG0000000	ROC22_k31_TRINITY_DN50732_c0_g1_i5
OG0000000	ROC22_k31_TRINITY_DN50732_c1_g1_i2
OG0000000	ROC22_k31_TRINITY_DN64513_c3_g1_i1
OG0000000	ROC22_k31_TRINITY_DN79854_c0_g1_i4
OG0000000	ROC22_k31_TRINITY_DN80514_c0_g2_i1
OG0000000	ROC22_k31_TRINITY_DN90168_c0_g1_i7
OG0000000	ROC22_k31_TRINITY_DN99877_c0_g1_i1
OG0000000	ROC22_k31_TRINITY_DN99877_c0_g2_i1
OG0000000	ROC22_k31_TRINITY_DN99877_c1_g1_i2
OG0000000	ROC26_k31_TRINITY_DN12061_c0_g1_i4
OG0000000	ROC26_k31_TRINITY_DN12061_c1_g1_i3
OG0000000	ROC26_k31_TRINITY_DN14189_c1_g1_i1
OG0000000	T1_k25_TRINITY_DN10066_c0_g1_i4
OG0000000	T1_k25_TRINITY_DN10066_c0_g1_i8
OG0000000	T1_k31_TRINITY_DN5838_c1_g1_i1
OG0000000	T1_k31_TRINITY_DN704_c1_g1_i5
OG0000000	T1_k31_TRINITY_DN7065_c0_g2_i3
OG0000000	T1_k31_TRINITY_DN7065_c0_g2_i7
OG0000000	T2_k31_TRINITY_DN11746_c0_g1_i13
OG0000000	T2_k31_TRINITY_DN11746_c0_g1_i3
OG0000000	T2_k31_TRINITY_DN11746_c0_g1_i6
OG0000000	T2_k31_TRINITY_DN11746_c0_g1_i8
OG0000000	T2_k31_TRINITY_DN12952_c0_g1_i1
OG0000000	T2_k31_TRINITY_DN12952_c0_g1_i10
OG0000000	T2_k31_TRINITY_DN12952_c0_g1_i12
OG0000000	T2_k31_TRINITY_DN12952_c0_g1_i15
OG0000000	T2_k31_TRINITY_DN12952_c0_g1_i16
OG0000000	T2_k31_TRINITY_DN12952_c0_g1_i2
OG0000000	T2_k31_TRINITY_DN12952_c0_g1_i21
OG0000000	T2_k31_TRINITY_DN12952_c0_g1_i7
OG0000000	T2_k31_TRINITY_DN12952_c0_g1_i8
OG0000000	T2_k31_TRINITY_DN12952_c0_g1_i9
OG0000000	T2_k31_TRINITY_DN18151_c1_g1_i5
OG0000000	T2_k31_TRINITY_DN18151_c1_g1_i6
OG0000000	T2_k31_TRINITY_DN60033_c0_g2_i4
OG0000000	T2_k31_TRINITY_DN6899_c0_g1_i4
OG0000000	TUC717_k25_TRINITY_DN16917_c0_g1_i2
OG0000000	TUC717_k25_TRINITY_DN3822_c0_g1_i9
OG0000000	TUC717_k31_TRINITY_DN17009_c0_g1_i7
OG0000000	TUC717_k31_TRINITY_DN17009_c1_g1_i2
OG0000000	TUC717_k31_TRINITY_DN21496_c0_g1_i4
OG0000000	TUC717_k31_TRINITY_DN21496_c0_g2_i3
OG0000000	TUC717_k31_TRINITY_DN4194_c1_g1_i1
OG0000000	TUC717_k31_TRINITY_DN7901_c0_g1_i2
OG0000000	US851008_k25_TRINITY_DN11305_c0_g2_i1
OG0000000	US851008_k25_TRINITY_DN27323_c0_g1_i1
OG0000000	US851008_k25_TRINITY_DN7119_c1_g1_i1
OG0000000	US851008_k25_TRINITY_DN7119_c1_g1_i2
OG0000000	US851008_k31_TRINITY_DN11757_c0_g1_i2
OG0000000	US851008_k31_TRINITY_DN11757_c0_g1_i3
OG0000000	US851008_k31_TRINITY_DN11757_c0_g1_i5
OG0000000	US851008_k31_TRINITY_DN17741_c0_g2_i1
OG0000000	US851008_k31_TRINITY_DN2010_c0_g1_i4
OG0000000	US851008_k31_TRINITY_DN50788_c0_g1_i1
OG0000000	US851008_k31_TRINITY_DN6677_c0_g1_i1
OG0000000	US851008_k31_TRINITY_DN6677_c0_g1_i7
OG0000001	B1_k25_TRINITY_DN10448_c2_g1_i2
OG0000001	B1_k25_TRINITY_DN10448_c2_g1_i4
OG0000001	B1_k25_TRINITY_DN20166_c0_g1_i1
OG0000001	B1_k25_TRINITY_DN6167_c0_g1_i8
OG0000001	B1_k31_TRINITY_DN74288_c1_g1_i1
OG0000001	B2_k25_TRINITY_DN11041_c0_g1_i8
OG0000001	B2_k25_TRINITY_DN4602_c0_g1_i2
OG0000001	B2_k25_TRINITY_DN4602_c0_g1_i8
OG0000001	B2_k31_TRINITY_DN30557_c0_g1_i1
OG0000001	B2_k31_TRINITY_DN30557_c0_g1_i3
OG0000001	B2_k31_TRINITY_DN3892_c1_g1_i1
OG0000001	B2_k31_TRINITY_DN3892_c1_g1_i13
OG0000001	B2_k31_TRINITY_DN3892_c1_g1_i15
OG0000001	B2_k31_TRINITY_DN3892_c1_g1_i17
OG0000001	B2_k31_TRINITY_DN3892_c1_g1_i5
OG0000001	B2_k31_TRINITY_DN7407_c0_g1_i2
OG0000001	B2_k31_TRINITY_DN7407_c0_g1_i4
OG0000001	B2_k31_TRINITY_DN7407_c0_g1_i5
OG0000001	CP74-2005_k31_TRINITY_DN12993_c1_g1_i3
OG0000001	CP74-2005_k31_TRINITY_DN16318_c0_g1_i1
OG0000001	CP74-2005_k31_TRINITY_DN25267_c0_g3_i1
OG0000001	CP74-2005_k31_TRINITY_DN25267_c0_g3_i10
OG0000001	CP74-2005_k31_TRINITY_DN25267_c0_g3_i2
OG0000001	CP74-2005_k31_TRINITY_DN25267_c0_g3_i6
OG0000001	CP74-2005_k31_TRINITY_DN46542_c1_g1_i8
OG0000001	CP74-2005_k31_TRINITY_DN48461_c0_g1_i2
OG0000001	CP74-2005_k31_TRINITY_DN48461_c0_g1_i3
OG0000001	CP74-2005_k31_TRINITY_DN48461_c0_g1_i6
OG0000001	CP74-2005_k31_TRINITY_DN69426_c0_g1_i1
OG0000001	Co06022_k25_TRINITY_DN16199_c1_g1_i6
OG0000001	Co06022_k25_TRINITY_DN25429_c0_g2_i1
OG0000001	Co06022_k31_TRINITY_DN14621_c1_g1_i1
OG0000001	Co06022_k31_TRINITY_DN14621_c1_g1_i2
OG0000001	Co06022_k31_TRINITY_DN21390_c1_g1_i3
OG0000001	Co06022_k31_TRINITY_DN21390_c1_g1_i7
OG0000001	Co06022_k31_TRINITY_DN48886_c1_g1_i1
OG0000001	Co06022_k31_TRINITY_DN7078_c1_g1_i5
OG0000001	Co8021_k25_TRINITY_DN22266_c0_g1_i4
OG0000001	Co8021_k25_TRINITY_DN23473_c0_g1_i2
OG0000001	Co8021_k25_TRINITY_DN23473_c0_g1_i7
OG0000001	Co8021_k25_TRINITY_DN44050_c0_g1_i11
OG0000001	Co8021_k25_TRINITY_DN5707_c1_g1_i5
OG0000001	Co8021_k25_TRINITY_DN64301_c0_g2_i1
OG0000001	Co8021_k31_TRINITY_DN23809_c0_g1_i17
OG0000001	Co8021_k31_TRINITY_DN23809_c0_g1_i3
OG0000001	Co8021_k31_TRINITY_DN33620_c0_g1_i2
OG0000001	Co8021_k31_TRINITY_DN33620_c0_g1_i4
OG0000001	Co8021_k31_TRINITY_DN33620_c1_g1_i1
OG0000001	Co8021_k31_TRINITY_DN33620_c1_g1_i2
OG0000001	Co8021_k31_TRINITY_DN64884_c1_g1_i1
OG0000001	Co8021_k31_TRINITY_DN69700_c0_g1_i2
OG0000001	Co8021_k31_TRINITY_DN69700_c0_g1_i3
OG0000001	Co8021_k31_TRINITY_DN9474_c0_g2_i5
OG0000001	CoV92102_k25_TRINITY_DN21075_c0_g1_i5
OG0000001	CoV92102_k25_TRINITY_DN21075_c0_g1_i7
OG0000001	CoV92102_k25_TRINITY_DN7059_c0_g1_i7
OG0000001	CoV92102_k25_TRINITY_DN7059_c0_g1_i8
OG0000001	CoV92102_k31_TRINITY_DN10969_c1_g1_i10
OG0000001	CoV92102_k31_TRINITY_DN10969_c1_g1_i12
OG0000001	CoV92102_k31_TRINITY_DN10969_c1_g1_i6
OG0000001	CoV92102_k31_TRINITY_DN10969_c1_g1_i7
OG0000001	CoV92102_k31_TRINITY_DN14746_c0_g1_i4
OG0000001	CoV92102_k31_TRINITY_DN14746_c0_g1_i7
OG0000001	CoV92102_k31_TRINITY_DN14746_c0_g1_i8
OG0000001	CoV92102_k31_TRINITY_DN14746_c0_g1_i9
OG0000001	CoV92102_k31_TRINITY_DN18873_c0_g1_i7
OG0000001	CoV92102_k31_TRINITY_DN2613_c1_g1_i6
OG0000001	CoV92102_k31_TRINITY_DN29970_c0_g1_i1
OG0000001	CoV92102_k31_TRINITY_DN50539_c1_g1_i1
OG0000001	CoV92102_k31_TRINITY_DN83736_c0_g1_i1
OG0000001	CoV92102_k31_TRINITY_DN83736_c0_g1_i2
OG0000001	F1-Bulk-1_k25_TRINITY_DN35650_c1_g1_i1
OG0000001	F1-Bulk-1_k25_TRINITY_DN35650_c1_g1_i2
OG0000001	F1-Bulk-1_k31_TRINITY_DN25654_c0_g1_i6
OG0000001	F1-Bulk-1_k31_TRINITY_DN59261_c0_g1_i2
OG0000001	F1-Bulk-1_k31_TRINITY_DN59261_c0_g1_i8
OG0000001	F1-Bulk-2_k31_TRINITY_DN45758_c0_g1_i2
OG0000001	F1-Bulk-2_k31_TRINITY_DN47289_c1_g1_i1
OG0000001	F1-Bulk-2_k31_TRINITY_DN47289_c1_g1_i2
OG0000001	FN95-1702_k25_TRINITY_DN21757_c0_g1_i9
OG0000001	FN95-1702_k25_TRINITY_DN21757_c0_g2_i6
OG0000001	FN95-1702_k25_TRINITY_DN58958_c0_g1_i2
OG0000001	FN95-1702_k31_TRINITY_DN10143_c0_g2_i2
OG0000001	FN95-1702_k31_TRINITY_DN10143_c0_g2_i3
OG0000001	FN95-1702_k31_TRINITY_DN10143_c0_g2_i5
OG0000001	FN95-1702_k31_TRINITY_DN23398_c1_g1_i1
OG0000001	FN95-1702_k31_TRINITY_DN23398_c1_g1_i2
OG0000001	FN95-1702_k31_TRINITY_DN23398_c1_g1_i4
OG0000001	FN95-1702_k31_TRINITY_DN23398_c1_g1_i6
OG0000001	FN95-1702_k31_TRINITY_DN26814_c0_g1_i4
OG0000001	FN95-1702_k31_TRINITY_DN59010_c0_g1_i1
OG0000001	FN95-1702_k31_TRINITY_DN7461_c0_g1_i3
OG0000001	FN95-1702_k31_TRINITY_DN7461_c0_g1_i8
OG0000001	GN18_k25_TRINITY_DN3817_c3_g1_i5
OG0000001	GN18_k25_TRINITY_DN3817_c3_g1_i7
OG0000001	GN18_k31_TRINITY_DN26780_c0_g1_i1
OG0000001	GN18_k31_TRINITY_DN26780_c0_g1_i3
OG0000001	GN18_k31_TRINITY_DN26780_c0_g1_i4
OG0000001	GN18_k31_TRINITY_DN38392_c0_g1_i1
OG0000001	GN18_k31_TRINITY_DN38392_c0_g1_i3
OG0000001	GN18_k31_TRINITY_DN38392_c0_g1_i4
OG0000001	GN18_k31_TRINITY_DN38392_c0_g1_i9
OG0000001	GT96-167_k25_TRINITY_DN8929_c0_g1_i10
OG0000001	GT96-167_k25_TRINITY_DN8929_c0_g1_i6
OG0000001	GT96-167_k31_TRINITY_DN12410_c0_g1_i13
OG0000001	GT96-167_k31_TRINITY_DN17558_c0_g2_i3
OG0000001	GT96-167_k31_TRINITY_DN312_c0_g1_i6
OG0000001	GT96-167_k31_TRINITY_DN39958_c1_g1_i2
OG0000001	GT96-167_k31_TRINITY_DN8609_c0_g1_i11
OG0000001	GT96-167_k31_TRINITY_DN8609_c0_g1_i12
OG0000001	GT96-167_k31_TRINITY_DN8609_c0_g1_i3
OG0000001	GT96-167_k31_TRINITY_DN8609_c0_g1_i5
OG0000001	GT96-167_k31_TRINITY_DN8609_c0_g1_i7
OG0000001	GUC10_k31_TRINITY_DN16613_c0_g1_i5
OG0000001	GUC10_k31_TRINITY_DN35876_c1_g1_i1
OG0000001	GUC2_k25_TRINITY_DN6591_c0_g1_i10
OG0000001	GXU-34140_k25_TRINITY_DN13577_c0_g2_i2
OG0000001	GXU-34140_k25_TRINITY_DN3120_c1_g1_i2
OG0000001	GXU-34140_k31_TRINITY_DN14907_c0_g1_i1
OG0000001	GXU-34140_k31_TRINITY_DN14907_c0_g1_i4
OG0000001	GXU-34140_k31_TRINITY_DN14907_c0_g1_i5
OG0000001	GXU-34140_k31_TRINITY_DN14907_c0_g1_i6
OG0000001	GXU-34140_k31_TRINITY_DN14907_c0_g1_i8
OG0000001	GXU-34140_k31_TRINITY_DN23993_c0_g1_i1
OG0000001	GXU-34140_k31_TRINITY_DN5863_c0_g1_i4
OG0000001	GXU-34140_k31_TRINITY_DN5863_c0_g1_i6
OG0000001	GXU-34140_k31_TRINITY_DN5863_c1_g1_i1
OG0000001	GXU-34140_k31_TRINITY_DN5863_c1_g1_i4
OG0000001	GXU-34176_k25_TRINITY_DN12508_c0_g1_i1
OG0000001	GXU-34176_k25_TRINITY_DN12508_c0_g1_i4
OG0000001	GXU-34176_k25_TRINITY_DN4477_c2_g1_i3
OG0000001	GXU-34176_k25_TRINITY_DN4477_c2_g1_i4
OG0000001	GXU-34176_k25_TRINITY_DN4477_c2_g1_i7
OG0000001	GXU-34176_k31_TRINITY_DN14104_c0_g1_i4
OG0000001	GXU-34176_k31_TRINITY_DN14104_c0_g1_i7
OG0000001	GXU-34176_k31_TRINITY_DN17085_c0_g1_i5
OG0000001	GXU-34176_k31_TRINITY_DN6542_c1_g1_i1
OG0000001	GXU-34176_k31_TRINITY_DN6542_c1_g1_i2
OG0000001	GXU-34176_k31_TRINITY_DN9169_c0_g1_i5
OG0000001	KQ08-2850_k25_TRINITY_DN60387_c0_g1_i5
OG0000001	KQ08-2850_k31_TRINITY_DN10115_c0_g1_i10
OG0000001	KQ08-2850_k31_TRINITY_DN10829_c0_g1_i4
OG0000001	KQ08-2850_k31_TRINITY_DN10829_c0_g1_i6
OG0000001	KQ08-2850_k31_TRINITY_DN20024_c0_g1_i1
OG0000001	KQ08-2850_k31_TRINITY_DN4065_c0_g1_i13
